 num_wann=          18 num_Kpathpoints=         138
  0.12013774E+01 -0.93622563E+01  0.54156251E-01  0.54155802E-01  0.54158308E-01  0.57275735E-01  0.57276525E-01  0.57274452E-01  0.55233125E-01  0.55232449E-01  0.55237375E-01  0.55236727E-01  0.55231776E-01  0.55232474E-01  0.57274652E-01  0.57276733E-01  0.57275951E-01  0.54158722E-01  0.54156256E-01  0.54156688E-01
  0.12111230E+01 -0.93699084E+01  0.53337341E-01  0.53335997E-01  0.53340427E-01  0.58282607E-01  0.58283328E-01  0.58280787E-01  0.55045003E-01  0.55043685E-01  0.55050847E-01  0.55049899E-01  0.55042712E-01  0.55044052E-01  0.58281091E-01  0.58283640E-01  0.58282927E-01  0.53341036E-01  0.53336647E-01  0.53337974E-01
  0.12208685E+01 -0.93769995E+01  0.52288472E-01  0.52285854E-01  0.52292722E-01  0.59572281E-01  0.59572756E-01  0.59569947E-01  0.54804193E-01  0.54802062E-01  0.54811734E-01  0.54810466E-01  0.54800770E-01  0.54802923E-01  0.59570362E-01  0.59573178E-01  0.59572712E-01  0.52293542E-01  0.52286713E-01  0.52289313E-01
  0.12306141E+01 -0.93835300E+01  0.50989667E-01  0.50985505E-01  0.50995181E-01  0.61169263E-01  0.61169279E-01  0.61166543E-01  0.54506161E-01  0.54503049E-01  0.54515371E-01  0.54513772E-01  0.54501426E-01  0.54504560E-01  0.61167073E-01  0.61169817E-01  0.61169809E-01  0.50996217E-01  0.50986580E-01  0.50990725E-01
  0.12403597E+01 -0.93894998E+01  0.49415681E-01  0.49409849E-01  0.49422498E-01  0.63104523E-01  0.63103846E-01  0.63101650E-01  0.54145170E-01  0.54140926E-01  0.54155877E-01  0.54153943E-01  0.54138969E-01  0.54143234E-01  0.63102297E-01  0.63104500E-01  0.63105184E-01  0.49423753E-01  0.49411142E-01  0.49416958E-01
  0.12501053E+01 -0.93949086E+01  0.47532504E-01  0.47525050E-01  0.47540587E-01  0.65419788E-01  0.65418177E-01  0.65417097E-01  0.53713477E-01  0.53707986E-01  0.53725353E-01  0.53723091E-01  0.53705702E-01  0.53711213E-01  0.65417857E-01  0.65418945E-01  0.65420563E-01  0.47542058E-01  0.47526557E-01  0.47533995E-01
  0.12598509E+01 -0.93997560E+01  0.45292784E-01  0.45283957E-01  0.45302012E-01  0.68173178E-01  0.68170400E-01  0.68171084E-01  0.53200280E-01  0.53193480E-01  0.53212842E-01  0.53210269E-01  0.53190887E-01  0.53197705E-01  0.68171952E-01  0.68171277E-01  0.68174061E-01  0.45303686E-01  0.45285667E-01  0.45294478E-01
  0.12695965E+01 -0.94040410E+01  0.42630304E-01  0.42620563E-01  0.42640455E-01  0.71446001E-01  0.71441851E-01  0.71444982E-01  0.52590450E-01  0.52582346E-01  0.52603064E-01  0.52600210E-01  0.52579472E-01  0.52587593E-01  0.71445949E-01  0.71442826E-01  0.71446981E-01  0.42642314E-01  0.42622456E-01  0.42632182E-01
  0.12793421E+01 -0.94077627E+01  0.39454740E-01  0.39444761E-01  0.39465492E-01  0.75349192E-01  0.75343510E-01  0.75349765E-01  0.51863325E-01  0.51854003E-01  0.51875228E-01  0.51872135E-01  0.51850892E-01  0.51860229E-01  0.75350815E-01  0.75344568E-01  0.75350255E-01  0.39467507E-01  0.39446810E-01  0.39456773E-01
  0.12890876E+01 -0.94109194E+01  0.35651820E-01  0.35642488E-01  0.35662756E-01  0.80023131E-01  0.80015819E-01  0.80025817E-01  0.50992741E-01  0.50982377E-01  0.51003065E-01  0.50999797E-01  0.50979093E-01  0.50989470E-01  0.80026928E-01  0.80016939E-01  0.80024256E-01  0.35664887E-01  0.35644650E-01  0.35653966E-01
  0.12988332E+01 -0.94135095E+01  0.31105996E-01  0.31098365E-01  0.31116627E-01  0.85609789E-01  0.85600824E-01  0.85615070E-01  0.49952220E-01  0.49941074E-01  0.49960046E-01  0.49956697E-01  0.49937711E-01  0.49948868E-01  0.85616212E-01  0.85601973E-01  0.85610941E-01  0.31118812E-01  0.31100579E-01  0.31108195E-01
  0.13085788E+01 -0.94155305E+01  0.25795106E-01  0.25790276E-01  0.25804925E-01  0.92136415E-01  0.92125871E-01  0.92144665E-01  0.48736623E-01  0.48725021E-01  0.48741107E-01  0.48737824E-01  0.48721727E-01  0.48733337E-01  0.92145786E-01  0.92126999E-01  0.92137546E-01  0.25807068E-01  0.25792443E-01  0.25797260E-01
  0.13183244E+01 -0.94169792E+01  0.20063348E-01  0.20062121E-01  0.20071975E-01  0.99180121E-01  0.99168197E-01  0.99191420E-01  0.47424628E-01  0.47412903E-01  0.47425295E-01  0.47422310E-01  0.47409910E-01  0.47421641E-01  0.99192441E-01  0.99169224E-01  0.99181149E-01  0.20073924E-01  0.20064089E-01  0.20065305E-01
  0.13280700E+01 -0.94178514E+01  0.15116133E-01  0.15118298E-01  0.15123585E-01  0.10525979E+00  0.10524687E+00  0.10527359E+00  0.46292014E-01  0.46280382E-01  0.46289338E-01  0.46286981E-01  0.46278021E-01  0.46289655E-01  0.10527440E+00  0.10524769E+00  0.10526060E+00  0.15125125E-01  0.15119849E-01  0.15117677E-01
  0.13378701E+01 -0.94181427E+01  0.13055156E-01  0.13058786E-01  0.13062093E-01  0.10779292E+00  0.10777963E+00  0.10780773E+00  0.45819771E-01  0.45808215E-01  0.45815703E-01  0.45814308E-01  0.45806821E-01  0.45818375E-01  0.10780821E+00  0.10778011E+00  0.10779340E+00  0.13063005E-01  0.13059698E-01  0.13056069E-01
  0.00000000E+00 -0.79889628E+01  0.27768444E-01  0.11117919E+00  0.27781496E-01  0.11109653E+00  0.27782303E-01  0.27773323E-01  0.27775872E-01  0.27789056E-01  0.11105378E+00  0.11105378E+00  0.27788418E-01  0.27776514E-01  0.27772684E-01  0.27782943E-01  0.11109653E+00  0.27782136E-01  0.11117919E+00  0.27767805E-01
  0.98000987E-02 -0.79886902E+01  0.27810752E-01  0.11109411E+00  0.27823400E-01  0.11101265E+00  0.27824214E-01  0.27815509E-01  0.27817807E-01  0.27831082E-01  0.11097047E+00  0.11097047E+00  0.27830231E-01  0.27818661E-01  0.27814657E-01  0.27825066E-01  0.11101265E+00  0.27824252E-01  0.11109412E+00  0.27809902E-01
  0.19600197E-01 -0.79878724E+01  0.27937445E-01  0.11083896E+00  0.27949303E-01  0.11076104E+00  0.27950134E-01  0.27941844E-01  0.27943807E-01  0.27956937E-01  0.11072053E+00  0.11072053E+00  0.27955863E-01  0.27944884E-01  0.27940771E-01  0.27951207E-01  0.11076104E+00  0.27950376E-01  0.11083896E+00  0.27936372E-01
  0.29400296E-01 -0.79865099E+01  0.28148476E-01  0.11041390E+00  0.28159183E-01  0.11034170E+00  0.28160037E-01  0.28152318E-01  0.28153866E-01  0.28166610E-01  0.11030391E+00  0.11030391E+00  0.28165305E-01  0.28155174E-01  0.28151015E-01  0.28161340E-01  0.11034170E+00  0.28160487E-01  0.11041390E+00  0.28147174E-01
  0.39200395E-01 -0.79846036E+01  0.28443804E-01  0.10981913E+00  0.28453035E-01  0.10975458E+00  0.28453905E-01  0.28446941E-01  0.28448000E-01  0.28460111E-01  0.10972049E+00  0.10972049E+00  0.28458566E-01  0.28449548E-01  0.28445399E-01  0.28455447E-01  0.10975458E+00  0.28454577E-01  0.10981914E+00  0.28442263E-01
  0.49000493E-01 -0.79821545E+01  0.28823430E-01  0.10905483E+00  0.28830911E-01  0.10899950E+00  0.28831779E-01  0.28825784E-01  0.28826287E-01  0.28837515E-01  0.10896996E+00  0.10896995E+00  0.28835721E-01  0.28828083E-01  0.28823994E-01  0.28833568E-01  0.10899950E+00  0.28832700E-01  0.10905484E+00  0.28821643E-01
  0.58800592E-01 -0.79791639E+01  0.29287473E-01  0.10812097E+00  0.29292984E-01  0.10807604E+00  0.29293815E-01  0.29289041E-01  0.29288929E-01  0.29299021E-01  0.10805173E+00  0.10805173E+00  0.29296967E-01  0.29290985E-01  0.29286992E-01  0.29295862E-01  0.10807604E+00  0.29295032E-01  0.10812097E+00  0.29285427E-01
  0.68600691E-01 -0.79756332E+01  0.29836248E-01  0.10701715E+00  0.29839628E-01  0.10698333E+00  0.29840370E-01  0.29837110E-01  0.29836324E-01  0.29845039E-01  0.10696480E+00  0.10696480E+00  0.29842706E-01  0.29838658E-01  0.29834783E-01  0.29842694E-01  0.10698333E+00  0.29841954E-01  0.10701715E+00  0.29833924E-01
  0.78400789E-01 -0.79715639E+01  0.30470386E-01  0.10574239E+00  0.30471518E-01  0.10571992E+00  0.30472102E-01  0.30470701E-01  0.30469164E-01  0.30476298E-01  0.10570752E+00  0.10570752E+00  0.30473641E-01  0.30471823E-01  0.30468050E-01  0.30474749E-01  0.10571992E+00  0.30474168E-01  0.10574239E+00  0.30467739E-01
  0.88200888E-01 -0.79669575E+01  0.31191020E-01  0.10429481E+00  0.31189720E-01  0.10428346E+00  0.31190062E-01  0.31191012E-01  0.31188526E-01  0.31194027E-01  0.10427737E+00  0.10427737E+00  0.31190867E-01  0.31191688E-01  0.31187860E-01  0.31193211E-01  0.10428345E+00  0.31192871E-01  0.10429481E+00  0.31187872E-01
  0.98000987E-01 -0.79618157E+01  0.34627165E-01  0.10191880E+00  0.30121155E-01  0.10191787E+00  0.30121163E-01  0.34627107E-01  0.30121316E-01  0.34627330E-01  0.10191809E+00  0.10191808E+00  0.30121323E-01  0.34627333E-01  0.30121121E-01  0.34627134E-01  0.10191789E+00  0.34627148E-01  0.10191879E+00  0.30121178E-01
  0.10780109E+00 -0.79561751E+01  0.78212994E-01  0.10235850E-01  0.78219866E-01  0.10235590E-01  0.78212580E-01  0.78211591E-01  0.78221216E-01  0.78214428E-01  0.10235899E-01  0.10235898E-01  0.78216998E-01  0.78218642E-01  0.78214145E-01  0.78210015E-01  0.10235589E-01  0.78217304E-01  0.10235850E-01  0.78215545E-01
  0.11760118E+00 -0.79499990E+01  0.77219640E-01  0.12219962E-01  0.77230895E-01  0.12219448E-01  0.77217465E-01  0.77216736E-01  0.77233248E-01  0.77222467E-01  0.12220155E-01  0.12220153E-01  0.77225540E-01  0.77230170E-01  0.77219792E-01  0.77214398E-01  0.12219447E-01  0.77227830E-01  0.12219962E-01  0.77222693E-01
  0.12740128E+00 -0.79432873E+01  0.76127653E-01  0.14402162E-01  0.76142738E-01  0.14401282E-01  0.76123639E-01  0.76123090E-01  0.76145561E-01  0.76131421E-01  0.14402470E-01  0.14402469E-01  0.76134819E-01  0.76142158E-01  0.76126470E-01  0.76120248E-01  0.14401281E-01  0.76139348E-01  0.14402162E-01  0.76131029E-01
  0.13720138E+00 -0.79360400E+01  0.74930370E-01  0.16795668E-01  0.74948782E-01  0.16794289E-01  0.74924649E-01  0.74924055E-01  0.74951549E-01  0.74934624E-01  0.16796031E-01  0.16796030E-01  0.74938304E-01  0.74947864E-01  0.74927714E-01  0.74920978E-01  0.16794288E-01  0.74945111E-01  0.16795669E-01  0.74934026E-01
  0.14700148E+00 -0.79282569E+01  0.73618973E-01  0.19418078E-01  0.73640168E-01  0.19416051E-01  0.73611773E-01  0.73610892E-01  0.73642395E-01  0.73623284E-01  0.19418404E-01  0.19418402E-01  0.73627226E-01  0.73638447E-01  0.73614813E-01  0.73607840E-01  0.19416050E-01  0.73636234E-01  0.19418079E-01  0.73622892E-01
  0.15680158E+00 -0.79199378E+01  0.72181832E-01  0.22292597E-01  0.72205227E-01  0.22289762E-01  0.72173457E-01  0.72172058E-01  0.72206502E-01  0.72185820E-01  0.22292762E-01  0.22292761E-01  0.72190017E-01  0.72202299E-01  0.72176233E-01  0.72169271E-01  0.22289761E-01  0.72201039E-01  0.22292598E-01  0.72186004E-01
  0.16660168E+00 -0.79110823E+01  0.70603737E-01  0.25449561E-01  0.70628726E-01  0.25445756E-01  0.70594550E-01  0.70592436E-01  0.70628734E-01  0.70607098E-01  0.25449419E-01  0.25449418E-01  0.70611544E-01  0.70624282E-01  0.70596858E-01  0.70590117E-01  0.25445755E-01  0.70624289E-01  0.25449561E-01  0.70608158E-01
  0.17640178E+00 -0.79016900E+01  0.68864956E-01  0.28928324E-01  0.68890929E-01  0.28923393E-01  0.68855367E-01  0.68852385E-01  0.68889471E-01  0.68867476E-01  0.28927717E-01  0.28927716E-01  0.68872168E-01  0.68884774E-01  0.68857051E-01  0.68850689E-01  0.28923392E-01  0.68886247E-01  0.28928324E-01  0.68869622E-01
  0.18620187E+00 -0.78917604E+01  0.66940121E-01  0.32779500E-01  0.66966477E-01  0.32773305E-01  0.66930563E-01  0.66926616E-01  0.66963481E-01  0.66941685E-01  0.32778269E-01  0.32778268E-01  0.66946619E-01  0.66958542E-01  0.66931523E-01  0.66925645E-01  0.32773304E-01  0.66961553E-01  0.32779501E-01  0.66945029E-01
  0.19600197E+00 -0.78812930E+01  0.64797011E-01  0.37067399E-01  0.64823177E-01  0.37059828E-01  0.64787923E-01  0.64782977E-01  0.64818700E-01  0.64797605E-01  0.37065396E-01  0.37065396E-01  0.64802778E-01  0.64813524E-01  0.64788121E-01  0.64782768E-01  0.37059827E-01  0.64818014E-01  0.37067400E-01  0.64802157E-01
  0.20580207E+00 -0.78702875E+01  0.62395529E-01  0.41872084E-01  0.62420968E-01  0.41863067E-01  0.62387329E-01  0.62381418E-01  0.62415192E-01  0.62395236E-01  0.41869193E-01  0.41869192E-01  0.62400640E-01  0.62409785E-01  0.62386793E-01  0.62381943E-01  0.41863066E-01  0.62415575E-01  0.41872084E-01  0.62400906E-01
  0.21560217E+00 -0.78587434E+01  0.59687592E-01  0.47289596E-01  0.59711816E-01  0.47279121E-01  0.59680651E-01  0.59673882E-01  0.59705035E-01  0.59686575E-01  0.47285744E-01  0.47285744E-01  0.59692201E-01  0.59699409E-01  0.59679477E-01  0.59675046E-01  0.47279120E-01  0.59706202E-01  0.47289597E-01  0.59693190E-01
  0.22540227E+00 -0.78466603E+01  0.56619648E-01  0.53426932E-01  0.56642221E-01  0.53415062E-01  0.56614263E-01  0.56606818E-01  0.56634826E-01  0.56618135E-01  0.53422108E-01  0.53422108E-01  0.56623962E-01  0.56629000E-01  0.56612613E-01  0.56608458E-01  0.53415060E-01  0.56636407E-01  0.53426933E-01  0.56625447E-01
  0.23520237E+00 -0.78340379E+01  0.53141342E-01  0.60384713E-01  0.53161881E-01  0.60371617E-01  0.53137706E-01  0.53129840E-01  0.53154336E-01  0.53139592E-01  0.60378983E-01  0.60378984E-01  0.53145587E-01  0.53148345E-01  0.53135802E-01  0.53131735E-01  0.60371615E-01  0.53155900E-01  0.60384714E-01  0.53147309E-01
  0.24500247E+00 -0.78208761E+01  0.49226607E-01  0.68214993E-01  0.49244785E-01  0.68201002E-01  0.49224788E-01  0.49216823E-01  0.49237604E-01  0.49224883E-01  0.68208526E-01  0.68208527E-01  0.49230990E-01  0.49231502E-01  0.49222897E-01  0.49218704E-01  0.68201000E-01  0.49238691E-01  0.68214994E-01  0.49232687E-01
  0.25480257E+00 -0.78071746E+01  0.44915199E-01  0.76838171E-01  0.44930759E-01  0.76823859E-01  0.44915133E-01  0.44907427E-01  0.44924464E-01  0.44913731E-01  0.76831266E-01  0.76831267E-01  0.44919871E-01  0.44918331E-01  0.44913536E-01  0.44909015E-01  0.76823856E-01  0.44924631E-01  0.76838173E-01  0.44921314E-01
  0.26460266E+00 -0.77929333E+01  0.40375499E-01  0.85917352E-01  0.40388293E-01  0.85903647E-01  0.40377023E-01  0.40369898E-01  0.40383361E-01  0.40374451E-01  0.85910484E-01  0.85910485E-01  0.40380531E-01  0.40377289E-01  0.40375949E-01  0.40370963E-01  0.85903643E-01  0.40382224E-01  0.85917353E-01  0.40381557E-01
  0.27440276E+00 -0.77781521E+01  0.35958411E-01  0.94750445E-01  0.35968530E-01  0.94738753E-01  0.35961405E-01  0.35954960E-01  0.35965315E-01  0.35957859E-01  0.94744326E-01  0.94744327E-01  0.35963864E-01  0.35959320E-01  0.35960938E-01  0.35955419E-01  0.94738749E-01  0.35962536E-01  0.94750447E-01  0.35964396E-01
  0.28420286E+00 -0.77628308E+01  0.32162909E-01  0.10233865E+00  0.32171242E-01  0.10233089E+00  0.32167899E-01  0.32161394E-01  0.32169886E-01  0.32162842E-01  0.10233428E+00  0.10233429E+00  0.32169356E-01  0.32163381E-01  0.32167888E-01  0.32161398E-01  0.10233089E+00  0.32164736E-01  0.10233866E+00  0.32169408E-01
  0.29400296E+00 -0.77469693E+01  0.46632237E-01  0.65046085E-01  0.54989062E-01  0.65045395E-01  0.54988600E-01  0.46631915E-01  0.54988981E-01  0.46632112E-01  0.65045619E-01  0.65045653E-01  0.54988919E-01  0.46632142E-01  0.54988707E-01  0.46631835E-01  0.65045335E-01  0.46632252E-01  0.65046113E-01  0.54989038E-01
  0.30380306E+00 -0.77305826E+01  0.83056628E-01  0.55385583E-03  0.83057307E-01  0.55401041E-03  0.83057303E-01  0.83054546E-01  0.83054880E-01  0.83057815E-01  0.55367421E-03  0.55367425E-03  0.83058203E-01  0.83054484E-01  0.83054925E-01  0.83056905E-01  0.55401023E-03  0.83056916E-01  0.55385601E-03  0.83057008E-01
  0.31360316E+00 -0.77136581E+01  0.83300192E-01  0.67593145E-04  0.83300398E-01  0.67486317E-04  0.83301204E-01  0.83296305E-01  0.83296185E-01  0.83302935E-01  0.67720507E-04  0.67720485E-04  0.83303093E-01  0.83296020E-01  0.83296450E-01  0.83301041E-01  0.67486355E-04  0.83300239E-01  0.67593085E-04  0.83300339E-01
  0.32340326E+00 -0.76961969E+01  0.82679819E-01  0.13089472E-02  0.82680143E-01  0.13082451E-02  0.82681026E-01  0.82673951E-01  0.82674319E-01  0.82683805E-01  0.13097627E-02  0.13097626E-02  0.82684480E-01  0.82673638E-01  0.82674607E-01  0.82680351E-01  0.13082451E-02  0.82679470E-01  0.13089470E-02  0.82680480E-01
  0.33320335E+00 -0.76782003E+01  0.81517268E-01  0.36351668E-02  0.81517777E-01  0.36335907E-02  0.81517840E-01  0.81509042E-01  0.81510344E-01  0.81522087E-01  0.36369036E-02  0.36369032E-02  0.81523376E-01  0.81509049E-01  0.81510309E-01  0.81516553E-01  0.36335906E-02  0.81516490E-01  0.36351666E-02  0.81518542E-01
  0.34300345E+00 -0.76596694E+01  0.80058491E-01  0.65545739E-02  0.80059224E-01  0.65518476E-02  0.80057482E-01  0.80047382E-01  0.80050028E-01  0.80063663E-01  0.65573292E-02  0.65573286E-02  0.80065539E-01  0.80048146E-01  0.80049234E-01  0.80055610E-01  0.65518471E-02  0.80057351E-01  0.65545738E-02  0.80060350E-01
  0.35280355E+00 -0.76406054E+01  0.78463202E-01  0.97478497E-02  0.78464234E-01  0.97436528E-02  0.78459686E-01  0.78448603E-01  0.78453008E-01  0.78468199E-01  0.97515872E-02  0.97515862E-02  0.78470608E-01  0.78450593E-01  0.78450986E-01  0.78457283E-01  0.97436518E-02  0.78461828E-01  0.97478497E-02  0.78465593E-01
  0.36260365E+00 -0.76210093E+01  0.76825147E-01  0.13027561E-01  0.76826580E-01  0.13021504E-01  0.76818268E-01  0.76806430E-01  0.76812999E-01  0.76829419E-01  0.13032113E-01  0.13032112E-01  0.76832305E-01  0.76810107E-01  0.76809289E-01  0.76815389E-01  0.13021503E-01  0.76823697E-01  0.13027562E-01  0.76828014E-01
  0.37240375E+00 -0.76008822E+01  0.75195353E-01  0.16291664E-01  0.75197308E-01  0.16283282E-01  0.75184364E-01  0.75171925E-01  0.75181037E-01  0.75198353E-01  0.16296738E-01  0.16296736E-01  0.75201668E-01  0.75177714E-01  0.75175213E-01  0.75181055E-01  0.16283280E-01  0.75193994E-01  0.16291665E-01  0.75198651E-01
  0.38220385E+00 -0.75802253E+01  0.73599467E-01  0.19488829E-01  0.73602064E-01  0.19477591E-01  0.73583755E-01  0.73570818E-01  0.73582807E-01  0.73600678E-01  0.19494017E-01  0.19494015E-01  0.73604387E-01  0.73579089E-01  0.73574500E-01  0.73580053E-01  0.19477587E-01  0.73598355E-01  0.19488830E-01  0.73603159E-01
  0.39200395E+00 -0.75590395E+01  0.72048808E-01  0.22596334E-01  0.72052158E-01  0.22581662E-01  0.72027919E-01  0.72014549E-01  0.72029694E-01  0.72047769E-01  0.22601135E-01  0.22601132E-01  0.72051847E-01  0.72025606E-01  0.72018601E-01  0.72023846E-01  0.22581658E-01  0.72048078E-01  0.22596335E-01  0.72052871E-01
  0.40180405E+00 -0.75373260E+01  0.70546917E-01  0.25606968E-01  0.70551114E-01  0.25588267E-01  0.70520569E-01  0.70506805E-01  0.70525331E-01  0.70543248E-01  0.25610809E-01  0.25610807E-01  0.70547684E-01  0.70520883E-01  0.70511215E-01  0.70516138E-01  0.25588262E-01  0.70546674E-01  0.25606970E-01  0.70551339E-01
  0.41160414E+00 -0.75150859E+01  0.69093294E-01  0.28521563E-01  0.69098410E-01  0.28498246E-01  0.69061392E-01  0.69047253E-01  0.69069324E-01  0.69086716E-01  0.28523832E-01  0.28523829E-01  0.69091511E-01  0.69064514E-01  0.69052024E-01  0.69056601E-01  0.28498240E-01  0.69093609E-01  0.28521566E-01  0.69098077E-01
  0.42140424E+00 -0.74923204E+01  0.67685482E-01  0.31344827E-01  0.67691569E-01  0.31316351E-01  0.67648121E-01  0.67633609E-01  0.67659338E-01  0.67675831E-01  0.31344905E-01  0.31344902E-01  0.67681004E-01  0.67654148E-01  0.67638759E-01  0.67642950E-01  0.31316344E-01  0.67686387E-01  0.31344830E-01  0.67690644E-01
  0.43120434E+00 -0.74690307E+01  0.66320207E-01  0.34083072E-01  0.66327305E-01  0.34048967E-01  0.66277676E-01  0.66262765E-01  0.66292230E-01  0.66307442E-01  0.34080369E-01  0.34080366E-01  0.66313038E-01  0.66286615E-01  0.66268341E-01  0.66272080E-01  0.34048959E-01  0.66321697E-01  0.34083076E-01  0.66325794E-01
  0.44100444E+00 -0.74452183E+01  0.64993993E-01  0.36742999E-01  0.65002145E-01  0.36702895E-01  0.64946766E-01  0.64931390E-01  0.64964660E-01  0.64978194E-01  0.36736992E-01  0.36736990E-01  0.64984300E-01  0.64958533E-01  0.64937478E-01  0.64940659E-01  0.36702886E-01  0.64996025E-01  0.36743004E-01  0.65000092E-01
  0.45080454E+00 -0.74208846E+01  0.63703475E-01  0.39331082E-01  0.63712770E-01  0.39284713E-01  0.63652207E-01  0.63636210E-01  0.63673411E-01  0.63684825E-01  0.39321342E-01  0.39321341E-01  0.63691609E-01  0.63666603E-01  0.63642979E-01  0.63645419E-01  0.39284703E-01  0.63705968E-01  0.39331087E-01  0.63710254E-01
  0.46060464E+00 -0.73960311E+01  0.62445549E-01  0.41853285E-01  0.62456222E-01  0.41800456E-01  0.62391077E-01  0.62374097E-01  0.62415568E-01  0.62424286E-01  0.41839497E-01  0.41839499E-01  0.62432103E-01  0.62407724E-01  0.62381902E-01  0.62383253E-01  0.41800445E-01  0.62448384E-01  0.41853291E-01  0.62453363E-01
  0.47040474E+00 -0.73706597E+01  0.61217418E-01  0.44315007E-01  0.61230202E-01  0.44255407E-01  0.61160814E-01  0.61141863E-01  0.61188704E-01  0.61193680E-01  0.44296943E-01  0.44296950E-01  0.61203437E-01  0.61178913E-01  0.61151615E-01  0.61151045E-01  0.44255395E-01  0.61220418E-01  0.44315014E-01  0.61227178E-01
  0.48020483E+00 -0.73447723E+01  0.60016469E-01  0.46721495E-01  0.60034681E-01  0.46653468E-01  0.59959510E-01  0.59934471E-01  0.59991792E-01  0.59989438E-01  0.46698713E-01  0.46698737E-01  0.60004811E-01  0.59976368E-01  0.59949855E-01  0.59944110E-01  0.46653453E-01  0.60019270E-01  0.46721503E-01  0.60031856E-01
  0.48995041E+00 -0.73183738E+01  0.11106860E+00  0.67817526E-01  0.87701739E-01  0.52781680E-02  0.19291665E-01  0.67894093E-01  0.24727784E-01  0.52861194E-02  0.11093430E+00  0.11158952E+00  0.53428972E-02  0.24271041E-01  0.68029019E-01  0.19218417E-01  0.53730217E-02  0.86684197E-01  0.67990742E-01  0.11150115E+00
  0.49969598E+00 -0.73640792E+01  0.10052268E+00  0.48144021E-02  0.61332107E-01  0.61339275E-01  0.10050316E+00  0.48143915E-02  0.48120188E-02  0.61339333E-01  0.10052265E+00  0.10050940E+00  0.61361755E-01  0.48028519E-02  0.48052194E-02  0.10048990E+00  0.61361690E-01  0.61354495E-01  0.48052251E-02  0.10050944E+00
  0.50944155E+00 -0.74093952E+01  0.10041128E+00  0.47363474E-02  0.61513886E-01  0.61531965E-01  0.10039026E+00  0.47363313E-02  0.47366681E-02  0.61532058E-01  0.10041122E+00  0.10039997E+00  0.61550998E-01  0.47289779E-02  0.47286409E-02  0.10037901E+00  0.61550891E-01  0.61532804E-01  0.47286536E-02  0.10040004E+00
  0.51918712E+00 -0.74543126E+01  0.10030567E+00  0.46625881E-02  0.61688104E-01  0.61715947E-01  0.10027907E+00  0.46625710E-02  0.46644092E-02  0.61716072E-01  0.10030558E+00  0.10029579E+00  0.61732462E-01  0.46578001E-02  0.46559638E-02  0.10026929E+00  0.61732319E-01  0.61704475E-01  0.46559783E-02  0.10029591E+00
  0.52893269E+00 -0.74988253E+01  0.10020466E+00  0.45926101E-02  0.61854892E-01  0.61891808E-01  0.10017143E+00  0.45925927E-02  0.45955316E-02  0.61891963E-01  0.10020453E+00  0.10019576E+00  0.61906581E-01  0.45896765E-02  0.45867405E-02  0.10016266E+00  0.61906407E-01  0.61869493E-01  0.45867558E-02  0.10019591E+00
  0.53867826E+00 -0.75429282E+01  0.10010778E+00  0.45261165E-02  0.62014728E-01  0.62060004E-01  0.10006759E+00  0.45260991E-02  0.45298973E-02  0.62060185E-01  0.10010761E+00  0.10009956E+00  0.62073554E-01  0.45245773E-02  0.45207827E-02  0.10005954E+00  0.62073351E-01  0.62028081E-01  0.45207985E-02  0.10009974E+00
  0.54842384E+00 -0.75866160E+01  0.10001473E+00  0.44628825E-02  0.62168061E-01  0.62220893E-01  0.99967617E-01  0.44628652E-02  0.44673341E-02  0.62221099E-01  0.10001453E+00  0.10000699E+00  0.62233580E-01  0.44623984E-02  0.44579333E-02  0.99960070E-01  0.62233352E-01  0.62180529E-01  0.44579496E-02  0.10000719E+00
  0.55816941E+00 -0.76298839E+01  0.99925279E-01  0.44027204E-02  0.62315290E-01  0.62374779E-01  0.99871495E-01  0.44027032E-02  0.44076783E-02  0.62375007E-01  0.99925058E-01  0.99917864E-01  0.62386866E-01  0.44030172E-02  0.43980463E-02  0.99864297E-01  0.62386615E-01  0.62327136E-01  0.43980630E-02  0.99918085E-01
  0.56791498E+00 -0.76727272E+01  0.99839235E-01  0.43454663E-02  0.62456766E-01  0.62521933E-01  0.99779210E-01  0.43454491E-02  0.43507800E-02  0.62522180E-01  0.99838991E-01  0.99832026E-01  0.62533620E-01  0.43463102E-02  0.43409835E-02  0.99772240E-01  0.62533350E-01  0.62468192E-01  0.43410006E-02  0.99832267E-01
  0.57766055E+00 -0.77151412E+01  0.99756421E-01  0.42909733E-02  0.62592796E-01  0.62662602E-01  0.99690737E-01  0.42909562E-02  0.42965032E-02  0.62662864E-01  0.99756157E-01  0.99749325E-01  0.62674048E-01  0.42921577E-02  0.42866149E-02  0.99683899E-01  0.62673762E-01  0.62603968E-01  0.42866326E-02  0.99749582E-01
  0.58740612E+00 -0.77571214E+01  0.99676682E-01  0.42391081E-02  0.62723652E-01  0.62797014E-01  0.99606049E-01  0.42390910E-02  0.42447243E-02  0.62797288E-01  0.99676401E-01  0.99669617E-01  0.62808358E-01  0.42404471E-02  0.42348180E-02  0.99599258E-01  0.62808060E-01  0.62734709E-01  0.42348361E-02  0.99669888E-01
