 num_wann=          22 num_Kpathpoints=         219
  0.69741748E+00 -0.43552876E+01  0.23965014E-03  0.20670111E-09  0.65345391E-03  0.25717963E-02  0.45606608E-08  0.11796482E-02  0.14530248E-08  0.14240146E-02  0.64276689E-03  0.56450182E-09  0.27422292E-02  0.20907094E-01  0.44905426E-08  0.27254401E+00  0.17435346E-01  0.18056034E-08  0.25512326E+00  0.75907439E-02  0.28097413E-09  0.72450831E-04  0.41687349E+00  0.32614368E-07
  0.71165049E+00 -0.42990587E+01  0.18859071E-03  0.49556033E-10  0.55629914E-03  0.22607634E-02  0.12178462E-08  0.96984645E-03  0.37790930E-09  0.11790765E-02  0.57938076E-03  0.15394461E-09  0.24019024E-02  0.17701638E-01  0.11171382E-08  0.26989620E+00  0.14661095E-01  0.42221302E-09  0.25326373E+00  0.60835735E-02  0.67531239E-10  0.68313316E-04  0.43018957E+00  0.76534746E-08
  0.72588350E+00 -0.42420069E+01  0.14845908E-03  0.10366833E-11  0.47530343E-03  0.20256498E-02  0.14378285E-10  0.79965407E-03  0.49608535E-11  0.99514337E-03  0.52437203E-03  0.14528631E-11  0.21250767E-02  0.15035872E-01  0.55408579E-11  0.26697971E+00  0.12361071E-01  0.35684349E-11  0.25108956E+00  0.48557437E-02  0.56903535E-12  0.64513038E-04  0.44251986E+00  0.72495810E-10
  0.74011651E+00 -0.41843778E+01  0.11707817E-03  0.87893402E-10  0.40728156E-03  0.18488516E-02  0.22325273E-08  0.66154061E-03  0.68642934E-09  0.85633614E-03  0.47563148E-03  0.27947050E-09  0.18986586E-02  0.12812065E-01  0.14678736E-08  0.26387457E+00  0.10449175E-01  0.50490637E-09  0.24868253E+00  0.38565497E-02  0.95421524E-10  0.60998295E-04  0.45399872E+00  0.10352990E-07
  0.75434952E+00 -0.41264074E+01  0.92623324E-04  0.31004618E-09  0.34976353E-03  0.17171065E-02  0.88084023E-08  0.54934092E-03  0.26656227E-08  0.75102054E-03  0.43165550E-03  0.11409438E-08  0.17126307E-02  0.10950770E-01  0.53387854E-08  0.26064326E+00  0.88549819E-02  0.16859619E-08  0.24610545E+00  0.30444955E-02  0.34027086E-09  0.57738251E-04  0.46473911E+00  0.35679983E-07
  0.76858253E+00 -0.40683256E+01  0.73601852E-04  0.63899699E-09  0.30083064E-03  0.16203491E-02  0.20070764E-07  0.45806927E-03  0.60089352E-08  0.67061002E-03  0.39135661E-03  0.26868144E-08  0.15592536E-02  0.93875130E-02  0.10986004E-07  0.25733478E+00  0.75211591E-02  0.31769511E-08  0.24340668E+00  0.23857821E-02  0.69741578E-09  0.54709674E-04  0.47483520E+00  0.70568584E-07
  0.78281554E+00 -0.40103584E+01  0.58811265E-04  0.10221426E-08  0.25898888E-03  0.15508273E-02  0.35538507E-07  0.38371771E-03  0.10553344E-07  0.60870496E-03  0.35394361E-03  0.49297564E-08  0.14324641E-02  0.80699491E-02  0.17412563E-07  0.25398788E+00  0.64011116E-02  0.45724409E-08  0.24062373E+00  0.18529245E-02  0.11087778E-08  0.51888334E-04  0.48436487E+00  0.10795717E-06
  0.79704855E+00 -0.39527292E+01  0.47293472E-04  0.13923279E-08  0.22307099E-03  0.15024348E-02  0.53822657E-07  0.32307060E-03  0.15881481E-07  0.56048075E-03  0.31884531E-03  0.77590206E-08  0.13274269E-02  0.69555038E-02  0.23435642E-07  0.25063355E+00  0.54569682E-02  0.55290291E-08  0.23778612E+00  0.14235606E-02  0.15049686E-08  0.49244155E-04  0.49339218E+00  0.14055661E-06
  0.81128156E+00 -0.38956598E+01  0.38292177E-04  0.16808805E-08  0.19216038E-03  0.14702201E-02  0.72670776E-07  0.27354637E-03  0.21335169E-07  0.52225805E-03  0.28566145E-03  0.10914336E-07  0.12402043E-02  0.60094555E-02  0.27910765E-07  0.24729692E+00  0.46579143E-02  0.58419848E-08  0.23491750E+00  0.10794583E-02  0.18166612E-08  0.46739596E-04  0.50196936E+00  0.16220374E-06
  0.82551457E+00 -0.38393699E+01  0.31215981E-04  0.18315750E-08  0.16553132E-03  0.14500406E-02  0.89178697E-07  0.23306770E-03  0.26075506E-07  0.49120688E-03  0.25413047E-03  0.13979761E-07  0.11675207E-02  0.52033940E-02  0.29959187E-07  0.24399880E+00  0.39788423E-02  0.54818423E-08  0.23203735E+00  0.80570441E-03  0.19865844E-08  0.44330819E-04  0.51013853E+00  0.16897164E-06
  0.83974758E+00 -0.37840764E+01  0.25607355E-04  0.18126717E-08  0.14260165E-03  0.14383414E-02  0.10017819E-06  0.19995686E-03  0.29193275E-07  0.46514947E-03  0.22410706E-03  0.16410254E-07  0.11066012E-02  0.45139865E-02  0.29152945E-07  0.24075673E+00  0.33992713E-02  0.45829702E-08  0.22916215E+00  0.59004961E-03  0.19802436E-08  0.41971218E-04  0.51793313E+00  0.15983709E-06
  0.85398059E+00 -0.37299925E+01  0.21116780E-04  0.16244386E-08  0.12289504E-03  0.14320429E-02  0.10279118E-06  0.17285174E-03  0.29867969E-07  0.44243613E-03  0.19554524E-03  0.17603612E-07  0.10550723E-02  0.39219933E-02  0.25617274E-07  0.23758595E+00  0.29024884E-02  0.33894481E-08  0.22630625E+00  0.42238375E-03  0.17935096E-08  0.39616654E-04  0.52537904E+00  0.13678866E-06
  0.86821360E+00 -0.36773262E+01  0.17481111E-04  0.13003884E-08  0.10601086E-03  0.14285230E-02  0.95123274E-07  0.15063824E-03  0.27567612E-07  0.42187328E-03  0.16848342E-03  0.17027479E-07  0.10109110E-02  0.34114827E-02  0.20023550E-07  0.23450002E+00  0.24748664E-02  0.21755645E-08  0.22348247E+00  0.29431698E-03  0.14555137E-08  0.37231558E-04  0.53249543E+00  0.10436123E-06
  0.88244661E+00 -0.36262784E+01  0.14505279E-04  0.90169763E-09  0.91600535E-04  0.14256757E-02  0.77052706E-07  0.13239525E-03  0.22275532E-07  0.40268561E-03  0.14302909E-03  0.14405117E-07  0.97243210E-03  0.29692067E-02  0.13465666E-07  0.23151135E+00  0.21053194E-02  0.11656108E-08  0.22070244E+00  0.19884682E-03  0.10258412E-08  0.34794780E-04  0.53929552E+00  0.68687556E-07
  0.89667962E+00 -0.35770413E+01  0.12046679E-04  0.50569303E-09  0.79349688E-04  0.14220228E-02  0.51056406E-07  0.11734974E-03  0.14725154E-07  0.38449523E-03  0.11934109E-03  0.99548554E-08  0.93829902E-03  0.25841054E-02  0.72359871E-08  0.22863152E+00  0.17848614E-02  0.47837471E-09  0.21797692E+00  0.13009423E-03  0.58582944E-09  0.32304004E-04  0.54578716E+00  0.36246560E-07
  0.91091263E+00 -0.35297971E+01  0.10001811E-04  0.19058239E-09  0.68965935E-04  0.14168407E-02  0.23002551E-07  0.10484071E-03  0.66200454E-08  0.36730092E-03  0.97608193E-04  0.46673789E-08  0.90754514E-03  0.22469185E-02  0.25400860E-08  0.22587153E+00  0.15062416E-02  0.11583827E-09  0.21531596E+00  0.83095111E-04  0.22478336E-09  0.29777609E-04  0.55197332E+00  0.12547529E-07
  0.92514564E+00 -0.34847158E+01  0.82950053E-05  0.19487863E-10  0.60172211E-04  0.14102594E-02  0.28269746E-08  0.94291537E-04  0.81384207E-09  0.35144138E-03  0.78023629E-04  0.59337621E-09  0.87958803E-03  0.19498850E-02  0.20860375E-09  0.22324181E+00  0.12636342E-02  0.51746329E-11  0.21272909E+00  0.53636428E-04  0.23034258E-10  0.27253284E-04  0.55785262E+00  0.10100808E-08
  0.93937865E+00 -0.34419542E+01  0.68692510E-05  0.27094754E-10  0.52705570E-04  0.14032811E-02  0.49946270E-08  0.85191540E-04  0.14217113E-08  0.33752915E-03  0.60756539E-04  0.11017934E-08  0.85422085E-03  0.16865169E-02  0.47638656E-09  0.22075219E+00  0.10523664E-02  0.92081489E-10  0.21022558E+00  0.38127975E-04  0.34770847E-10  0.24783378E-04  0.56341987E+00  0.22810354E-08
  0.95361166E+00 -0.34016548E+01  0.56792510E-05  0.21177896E-09  0.46320866E-04  0.13976710E-02  0.48616144E-07  0.77087385E-04  0.13828395E-07  0.32634672E-03  0.45922978E-04  0.11054651E-07  0.83156619E-03  0.14514334E-02  0.29015594E-08  0.21841176E+00  0.86867713E-03  0.47654400E-09  0.20781472E+00  0.33502694E-04  0.27419662E-09  0.22427724E-04  0.56866679E+00  0.14177173E-07
  0.96784467E+00 -0.33639451E+01  0.46867969E-05  0.53501022E-09  0.40798036E-04  0.13956874E-02  0.15702287E-06  0.69584595E-04  0.44541199E-07  0.31870521E-03  0.33560496E-04  0.36823109E-07  0.81198402E-03  0.12402447E-02  0.64906277E-08  0.21622869E+00  0.70950163E-03  0.15842003E-08  0.20550617E+00  0.37139278E-04  0.70852052E-09  0.20245346E-04  0.57358273E+00  0.32373141E-07
  0.98207768E+00 -0.33289371E+01  0.38583677E-05  0.92837283E-09  0.35950897E-04  0.13996558E-02  0.35646411E-06  0.62357844E-04  0.10079893E-06  0.31527706E-03  0.23611057E-04  0.86030855E-07  0.79593543E-03  0.10494700E-02  0.10084657E-07  0.21421000E+00  0.57228592E-03  0.43827173E-08  0.20331027E+00  0.46801787E-04  0.12603740E-08  0.18286707E-04  0.57815562E+00  0.51892334E-07
  0.99631069E+00 -0.32967278E+01  0.31645559E-05  0.13070123E-08  0.31634821E-04  0.14114382E-02  0.67331941E-06  0.55166749E-04  0.18977358E-06  0.31642720E-03  0.15916441E-04  0.16683756E-06  0.78381790E-03  0.87647654E-03  0.13058210E-07  0.21236149E+00  0.45483375E-03  0.10690618E-07  0.20123837E+00  0.60591691E-04  0.18204840E-08  0.16587904E-04  0.58237295E+00  0.69449109E-07
  0.10105437E+01 -0.32673989E+01  0.25806223E-05  0.15870178E-08  0.27750724E-04  0.14319052E-02  0.11287444E-05  0.47872120E-04  0.31707178E-06  0.32207749E-03  0.10228295E-04  0.28644480E-06  0.77580249E-03  0.71942570E-03  0.16414616E-07  0.21068759E+00  0.35519090E-03  0.23703534E-07  0.19930296E+00  0.76908457E-04  0.22691049E-08  0.15167607E-04  0.58622268E+00  0.86815497E-07
  0.10247767E+01 -0.32410185E+01  0.20873057E-05  0.17034170E-08  0.24243675E-04  0.14605581E-02  0.17289715E-05  0.40446801E-04  0.48405339E-06  0.33164292E-03  0.62319221E-05  0.44831101E-06  0.77171356E-03  0.57721282E-03  0.24492444E-07  0.20919141E+00  0.27156800E-03  0.49028982E-07  0.19751761E+00  0.94415711E-04  0.25023469E-08  0.14026723E-04  0.58969397E+00  0.11582809E-06
  0.10390097E+01 -0.32176418E+01  0.16710992E-05  0.16251904E-08  0.21095899E-04  0.14954439E-02  0.24488635E-05  0.32976075E-04  0.68331882E-06  0.34406971E-03  0.35796779E-05  0.64737920E-06  0.77099028E-03  0.44939083E-03  0.47894315E-07  0.20787477E+00  0.20229944E-03  0.96919714E-07  0.19589675E+00  0.11201084E-03  0.24577381E-08  0.13150246E-04  0.59277768E+00  0.18689152E-06
  0.10532427E+01 -0.31973126E+01  0.13235557E-05  0.13639768E-08  0.18315611E-04  0.15334491E-02  0.32071496E-05  0.25644971E-04  0.89195572E-06  0.35798250E-03  0.19274340E-05  0.86283865E-06  0.77275244E-03  0.33607204E-03  0.10940465E-06  0.20673833E+00  0.14583233E-03  0.18748256E-06  0.19445513E+00  0.12879685E-03  0.21326416E-08  0.12510439E-04  0.59546630E+00  0.36632938E-06
  0.10674757E+01 -0.31800646E+01  0.10396956E-05  0.97391335E-09  0.15924320E-04  0.15709317E-02  0.38382966E-05  0.18713090E-04  0.10639372E-05  0.37191364E-03  0.96690957E-06  0.10497552E-05  0.77595991E-03  0.23780656E-03  0.25831629E-06  0.20578166E+00  0.10073759E-03  0.36403964E-06  0.19320716E+00  0.14405614E-03  0.15898459E-08  0.12070708E-04  0.59775369E+00  0.79882895E-06
  0.10817087E+01 -0.31659235E+01  0.81605491E-06  0.54178733E-09  0.13945576E-04  0.16045076E-02  0.40867627E-05  0.12480692E-04  0.11287695E-05  0.38455258E-03  0.44790045E-06  0.11367813E-05  0.77961764E-03  0.15544094E-03  0.61219185E-06  0.20500336E+00  0.65734272E-04  0.73250315E-06  0.19216616E+00  0.15722619E-03  0.94730964E-09  0.11789699E-04  0.59963439E+00  0.18315951E-05
  0.10959418E+01 -0.31549080E+01  0.64911054E-06  0.17228845E-09  0.12397468E-04  0.16317083E-02  0.36887529E-05  0.72516286E-05  0.10142258E-05  0.39493532E-03  0.18731910E-06  0.10484788E-05  0.78295190E-03  0.89964015E-04  0.15102426E-05  0.20440117E+00  0.39719917E-04  0.16054593E-05  0.19134352E+00  0.16787786E-03  0.35673801E-09  0.11625482E-04  0.60110271E+00  0.44698052E-05
  0.11101748E+01 -0.31470312E+01  0.53466311E-06  0.20776512E-11  0.11289796E-04  0.16512436E-02  0.26196796E-05  0.32988115E-05  0.71433445E-06  0.40250803E-03  0.65573004E-07  0.77560953E-06  0.78548854E-03  0.42351100E-04  0.43258565E-05  0.20397139E+00  0.21800776E-04  0.42625035E-05  0.19074731E+00  0.17569611E-03  0.10237375E-10  0.11539650E-04  0.60215000E+00  0.12785028E-04
  0.11244078E+01 -0.31423019E+01  0.46828999E-06  0.65607414E-09  0.10624874E-04  0.16627180E-02  0.14674497E-05  0.83632618E-06  0.38944854E-06  0.40703565E-03  0.14123344E-07  0.49543075E-06  0.78698023E-03  0.13419673E-04  0.20765505E-04  0.20370001E+00  0.11317867E-04  0.19640621E-04  0.19037325E+00  0.18045698E-03  0.64674356E-09  0.11500710E-04  0.60273714E+00  0.61460197E-04
  0.11386847E+01 -0.31407330E+01  0.11498639E-06  0.77370347E-05  0.26680691E-05  0.42759830E-03  0.12399906E-02  0.60305505E-11  0.30391110E-03  0.10482924E-03  0.18712854E-10  0.58576369E-03  0.20203840E-03  0.95376521E-06  0.15141515E+00  0.52226198E-01  0.20180875E-05  0.14148281E+00  0.48799047E-01  0.46735066E-04  0.87703864E-05  0.29458211E-05  0.15465388E+00  0.44848685E+00
  0.11529616E+01 -0.31423182E+01  0.33425917E-06  0.26563969E-05  0.79696503E-05  0.12453260E-02  0.41514607E-03  0.82028642E-06  0.10159282E-03  0.30482417E-03  0.11368009E-07  0.19656355E-03  0.58970516E-03  0.12117096E-04  0.50941820E-01  0.15278331E+00  0.93212489E-05  0.47611037E-01  0.14278777E+00  0.13694093E-03  0.29590392E-05  0.86076195E-05  0.45204249E+00  0.15079869E+00
  0.11672385E+01 -0.31471032E+01  0.33361178E-06  0.28259135E-05  0.84649521E-05  0.12292227E-02  0.41028777E-03  0.32178086E-05  0.99890691E-04  0.29956268E-03  0.40605064E-07  0.19578091E-03  0.58579029E-03  0.40098199E-04  0.51005077E-01  0.15298012E+00  0.19876686E-04  0.47701016E-01  0.14306401E+00  0.13858912E-03  0.30067171E-05  0.85544821E-05  0.45155775E+00  0.15064648E+00
  0.11815154E+01 -0.31550671E+01  0.33102572E-06  0.31087094E-05  0.92952262E-05  0.12031230E-02  0.40251608E-03  0.70102768E-05  0.97165008E-04  0.29108611E-03  0.75709963E-07  0.19456425E-03  0.57940252E-03  0.85961561E-04  0.51114102E-01  0.15330494E+00  0.37852411E-04  0.47853028E-01  0.14351751E+00  0.14117066E-03  0.30832662E-05  0.84784987E-05  0.45074210E+00  0.15040409E+00
  0.11957923E+01 -0.31661925E+01  0.32483694E-06  0.35035515E-05  0.10462948E-04  0.11681222E-02  0.39218367E-03  0.11919528E-04  0.93548068E-04  0.27981451E-03  0.10138948E-06  0.19298479E-03  0.57076027E-03  0.14864274E-03  0.51266822E-01  0.15376032E+00  0.63815805E-04  0.48063247E-01  0.14414502E+00  0.14446300E-03  0.31845256E-05  0.83968963E-05  0.44960621E+00  0.15006616E+00
  0.12100691E+01 -0.31804550E+01  0.31379590E-06  0.40068372E-05  0.11963151E-04  0.11256029E-02  0.37971493E-03  0.17606192E-04  0.89203708E-04  0.26627193E-03  0.10505500E-06  0.19111966E-03  0.56014116E-03  0.22682654E-03  0.51463231E-01  0.15434662E+00  0.98543586E-04  0.48329190E-01  0.14493953E+00  0.14818609E-03  0.33059153E-05  0.83302114E-05  0.44815619E+00  0.14963400E+00
  0.12243460E+01 -0.31978222E+01  0.29778057E-06  0.46114812E-05  0.13778891E-04  0.10771503E-02  0.36556152E-03  0.23711247E-04  0.84310497E-04  0.25104540E-03  0.82632106E-07  0.18904365E-03  0.54788312E-03  0.31910124E-03  0.51703354E-01  0.15506389E+00  0.14300404E-03  0.48647972E-01  0.14589239E+00  0.15203267E-03  0.34432127E-05  0.82998254E-05  0.44639929E+00  0.14910975E+00
  0.12386229E+01 -0.32182531E+01  0.27818274E-06  0.53066360E-05  0.15879195E-04  0.10244446E-02  0.35018167E-03  0.29898493E-04  0.79050141E-04  0.23473853E-03  0.42562260E-07  0.18683327E-03  0.53437783E-03  0.42412931E-03  0.51987068E-01  0.15591165E+00  0.19833382E-03  0.49016301E-01  0.14699374E+00  0.15569708E-03  0.35932958E-05  0.83255361E-05  0.44434417E+00  0.14849597E+00
  0.12528998E+01 -0.32416977E+01  0.25777339E-06  0.60784165E-05  0.18220613E-04  0.96915377E-03  0.33402038E-03  0.35891967E-04  0.73596591E-04  0.21792741E-03  0.66360444E-08  0.18457013E-03  0.52006002E-03  0.54081838E-03  0.52314017E-01  0.15688876E+00  0.26581133E-03  0.49430596E-01  0.14823281E+00  0.15890063E-03  0.37545527E-05  0.84234435E-05  0.44200069E+00  0.14779563E+00
  0.12671767E+01 -0.32680960E+01  0.24001134E-06  0.69115837E-05  0.20752352E-04  0.91283528E-03  0.31748899E-03  0.41503262E-04  0.68106244E-04  0.20112365E-03  0.70930016E-08  0.18234188E-03  0.50539251E-03  0.66847681E-03  0.52683546E-01  0.15799318E+00  0.34683075E-03  0.49887104E-01  0.14959837E+00  0.16141068E-03  0.39268223E-05  0.86041755E-05  0.43937980E+00  0.14701204E+00
  0.12814536E+01 -0.32973776E+01  0.22794403E-06  0.77918416E-05  0.23423839E-04  0.85685587E-03  0.30094688E-03  0.46645765E-04  0.62710340E-04  0.18474775E-03  0.80485096E-07  0.18024092E-03  0.49084743E-03  0.80694082E-03  0.53094654E-01  0.15922185E+00  0.44288287E-03  0.50382016E-01  0.15107896E+00  0.16305164E-03  0.41108605E-05  0.88713998E-05  0.43649330E+00  0.14614885E+00
  0.12957305E+01 -0.33294605E+01  0.22300872E-06  0.87082114E-05  0.26192868E-04  0.80233460E-03  0.28468793E-03  0.51335356E-04  0.57510373E-04  0.16911452E-03  0.25981521E-06  0.17836172E-03  0.47688524E-03  0.95666537E-03  0.53545972E-01  0.16057058E+00  0.55555034E-03  0.50911559E-01  0.15266323E+00  0.16370783E-03  0.43074662E-05  0.92206447E-05  0.43335364E+00  0.14520996E+00
  0.13100074E+01 -0.33642512E+01  0.22412958E-06  0.96549253E-05  0.29032354E-04  0.75011130E-03  0.26893307E-03  0.55679771E-04  0.52576711E-04  0.15443024E-03  0.56706607E-06  0.17679711E-03  0.46393307E-03  0.11187771E-02  0.54035772E-01  0.16203412E+00  0.68652480E-03  0.51472072E-01  0.15434014E+00  0.16331926E-03  0.45165338E-05  0.96386323E-05  0.42997366E+00  0.14419952E+00
  0.13242843E+01 -0.34016437E+01  0.22749106E-06  0.10632447E-04  0.31934279E-04  0.70073919E-03  0.25382899E-03  0.59860797E-04  0.47950028E-04  0.14079939E-03  0.10081697E-05  0.17563416E-03  0.45236435E-03  0.12950944E-02  0.54562007E-01  0.16360625E+00  0.83765182E-03  0.52060042E-01  0.15609906E+00  0.16187293E-03  0.47363532E-05  0.10103499E-04  0.42636638E+00  0.14312182E+00
  0.13385612E+01 -0.34415199E+01  0.22725725E-06  0.11647496E-04  0.34910291E-04  0.65449798E-03  0.23945198E-03  0.64114253E-04  0.43644773E-04  0.12823808E-03  0.15717190E-05  0.17494994E-03  0.44248155E-03  0.14881250E-02  0.55122377E-01  0.16527997E+00  0.10110061E-02  0.52672125E-01  0.15792981E+00  0.15939246E-03  0.49634359E-05  0.10586268E-04  0.42254464E+00  0.14198126E+00
  0.13528381E+01 -0.34837489E+01  0.21734419E-06  0.12712236E-04  0.37989413E-04  0.61142234E-03  0.22581558E-03  0.68712328E-04  0.39653760E-04  0.11669109E-03  0.22315655E-05  0.17480766E-03  0.43450350E-03  0.17010554E-02  0.55714402E-01  0.16704775E+00  0.12089955E-02  0.53305143E-01  0.15982270E+00  0.15592951E-03  0.51929866E-05  0.11053698E-04  0.41852080E+00  0.14078221E+00
  0.13671150E+01 -0.35281882E+01  0.19420336E-06  0.13842982E-04  0.41213939E-04  0.57133998E-03  0.21288064E-03  0.73951475E-04  0.35953048E-04  0.10604969E-03  0.29523239E-05  0.17525347E-03  0.42855775E-03  0.19377483E-02  0.56335512E-01  0.16890173E+00  0.14344901E-02  0.53956074E-01  0.16176844E+00  0.15155981E-03  0.54199309E-05  0.11472209E-04  0.41430641E+00  0.13952895E+00
  0.13813919E+01 -0.35746838E+01  0.16049921E-06  0.15058864E-04  0.44634903E-04  0.53391469E-03  0.20056637E-03  0.80147421E-04  0.32506571E-04  0.96168642E-04  0.36961331E-05  0.17631421E-03  0.42467820E-03  0.22027612E-02  0.56983109E-01  0.17083396E+00  0.16909707E-02  0.54622042E-01  0.16375812E+00  0.14638664E-03  0.56402269E-05  0.11812199E-04  0.40991179E+00  0.13822555E+00
  0.13956688E+01 -0.36230712E+01  0.12959197E-06  0.16380804E-04  0.48308279E-04  0.49869023E-03  0.18876146E-03  0.87637489E-04  0.29270279E-04  0.86881371E-04  0.44289826E-05  0.17799633E-03  0.42280724E-03  0.25014009E-02  0.57654622E-01  0.17283652E+00  0.19826926E-02  0.55300313E-01  0.16578321E+00  0.14055412E-03  0.58520953E-05  0.12051861E-04  0.40534575E+00  0.13687575E+00
  0.14099457E+01 -0.36731765E+01  0.13086548E-06  0.17831089E-04  0.52292744E-04  0.46513274E-03  0.17733497E-03  0.96789699E-04  0.26195864E-04  0.78013550E-04  0.51254033E-05  0.18028595E-03  0.42280150E-03  0.28398227E-02  0.58347524E-01  0.17490154E+00  0.23148666E-02  0.55988297E-01  0.16783554E+00  0.13427261E-03  0.60568438E-05  0.12179725E-04  0.40061511E+00  0.13548286E+00
  0.14242226E+01 -0.37248179E+01  0.21614288E-06  0.19433651E-04  0.56649360E-04  0.43267012E-03  0.16614638E-03  0.10801815E-03  0.23234372E-04  0.69395759E-04  0.57710646E-05  0.18314991E-03  0.42444013E-03  0.32251829E-02  0.59059333E-01  0.17702125E+00  0.26938604E-02  0.56683552E-01  0.16990732E+00  0.12785867E-03  0.62590910E-05  0.12195510E-04  0.39572441E+00  0.13404966E+00
  0.14384995E+01 -0.37778068E+01  0.46768632E-06  0.21215075E-04  0.61443186E-04  0.40072792E-03  0.15505512E-03  0.12180467E-03  0.20340135E-04  0.60876341E-04  0.63634990E-05  0.18653771E-03  0.42743441E-03  0.36658540E-02  0.59787580E-01  0.17918781E+00  0.31274342E-02  0.57383787E-01  0.17199113E+00  0.12179293E-03  0.64663741E-05  0.12109290E-04  0.39067552E+00  0.13257826E+00
  0.14527764E+01 -0.38319500E+01  0.10085772E-05  0.23206304E-04  0.66746610E-04  0.36876180E-03  0.14392956E-03  0.13872779E-03  0.17475497E-04  0.52335831E-04  0.69116217E-05  0.19038399E-03  0.43143762E-03  0.41717118E-02  0.60529758E-01  0.18139317E+00  0.36250254E-02  0.58086847E-01  0.17407986E+00  0.11679976E-03  0.66882725E-05  0.11939384E-04  0.38546725E+00  0.13107003E+00
  0.14670533E+01 -0.38870506E+01  0.20166488E-05  0.25444958E-04  0.72644121E-04  0.33628732E-03  0.13265574E-03  0.15950094E-03  0.14616875E-04  0.43704529E-04  0.74348700E-05  0.19461112E-03  0.43605383E-03  0.47545095E-02  0.61283252E-01  0.18362885E+00  0.41981089E-02  0.58790666E-01  0.17616660E+00  0.11395455E-03  0.69352737E-05  0.11709550E-04  0.38009500E+00  0.12952545E+00
  0.14813302E+01 -0.39429101E+01  0.37436563E-05  0.27978265E-04  0.79238296E-04  0.30290813E-03  0.12114632E-03  0.18502346E-03  0.11762771E-04  0.34985211E-04  0.79627627E-05  0.19913140E-03  0.44084419E-03  0.54283581E-02  0.62045250E-01  0.18588563E+00  0.48606611E-02  0.59493189E-01  0.17824432E+00  0.11482602E-03  0.72176315E-05  0.11446093E-04  0.37455034E+00  0.12794404E+00
  0.14956070E+01 -0.39993291E+01  0.65421134E-05  0.30866616E-04  0.86656906E-04  0.26834531E-03  0.10935049E-03  0.21644935E-03  0.89446096E-05  0.26283779E-04  0.85355787E-05  0.20384833E-03  0.44532897E-03  0.62103444E-02  0.62812628E-01  0.18815322E+00  0.56297673E-02  0.60192240E-01  0.18030556E+00  0.12166435E-03  0.75444354E-05  0.11175386E-04  0.36882051E+00  0.12632420E+00
  0.15098839E+01 -0.40561090E+01  0.10903341E-04  0.34187906E-04  0.95061290E-04  0.23247181E-03  0.97266203E-04  0.25528098E-03  0.62417618E-05  0.17852223E-04  0.92068257E-05  0.20865616E-03  0.44898349E-03  0.71213256E-02  0.63581811E-01  0.19041981E+00  0.65264236E-02  0.60885336E-01  0.18234176E+00  0.13764982E-03  0.79230540E-05  0.10922089E-04  0.36288787E+00  0.12466307E+00
  0.15241608E+01 -0.41130518E+01  0.17511936E-04  0.38042914E-04  0.10465637E-03  0.19535957E-03  0.84957135E-04  0.30349803E-03  0.38030512E-05  0.10150961E-04  0.10048288E-04  0.21343730E-03  0.45122584E-03  0.81869608E-02  0.64348577E-01  0.19267145E+00  0.75765984E-02  0.61569420E-01  0.18434250E+00  0.16722326E-03  0.83590442E-05  0.10708212E-04  0.35672916E+00  0.12295636E+00
  0.15384377E+01 -0.41699611E+01  0.27324330E-04  0.42562145E-04  0.11570305E-03  0.15735160E-03  0.72578416E-04  0.36373598E-03  0.18785675E-05  0.39422844E-05  0.11158801E-04  0.21805693E-03  0.45139522E-03  0.94390544E-02  0.65107808E-01  0.19489128E+00  0.88126422E-02  0.62240514E-01  0.18629442E+00  0.21652854E-03  0.88565633E-05  0.10553006E-04  0.35031455E+00  0.12119811E+00
  0.15527146E+01 -0.42266404E+01  0.41682696E-04  0.47914774E-04  0.12853396E-03  0.11917927E-03  0.60417740E-04  0.43953442E-03  0.86818073E-06  0.43414837E-06  0.12678552E-04  0.22235493E-03  0.44872020E-03  0.10917321E-01  0.65853128E-01  0.19705845E+00  0.10275163E-01  0.62893250E-01  0.18817979E+00  0.29401073E-03  0.94192734E-05  0.10473587E-04  0.34360634E+00  0.11938034E+00
  0.15669915E+01 -0.42828925E+01  0.62480465E-04  0.54320607E-04  0.14357418E-03  0.82158094E-04  0.48962776E-04  0.53568276E-03  0.13972806E-05  0.15058912E-05  0.14811678E-04  0.22613584E-03  0.44227934E-03  0.12671709E-01  0.66576410E-01  0.19914656E+00  0.12015517E-01  0.63520256E-01  0.18997461E+00  0.41123169E-03  0.10051702E-04  0.10486177E-04  0.33655721E+00  0.11749265E+00
  0.15812684E+01 -0.43385163E+01  0.92402497E-04  0.62066330E-04  0.16136887E-03  0.48515046E-04  0.39012305E-04  0.65870026E-03  0.44369223E-05  0.10067296E-04  0.17861215E-04  0.22915931E-03  0.43096129E-03  0.14765463E-01  0.67267070E-01  0.20112152E+00  0.14099118E-01  0.64111339E-01  0.19164614E+00  0.58399002E-03  0.10761007E-04  0.10607830E-04  0.32910785E+00  0.11552159E+00
  0.15955453E+01 -0.43933026E+01  0.13527102E-03  0.71527860E-04  0.18262036E-03  0.21932403E-04  0.31858808E-04  0.81749621E-03  0.11496152E-04  0.30634054E-04  0.22281590E-04  0.23113689E-03  0.41344173E-03  0.17279150E-01  0.67911067E-01  0.20293853E+00  0.16609793E-01  0.64652394E-01  0.19314958E+00  0.83386227E-03  0.11559080E-04  0.10858528E-04  0.32118371E+00  0.11344979E+00
